,NP,NP_Synthesis,Drug_dose (μg/disk),NP_concentration (μg/ml),NP size_avg (nm),shape,method,Bacteria,Drug,reference,time (hr),Valance_electron,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","growth_temp, C",biosafety_level,isolated_from,MaxAbsEStateIndex,MinEStateIndex,qed,BCUT2D_MWHI,AvgIpc,BalabanJ,PEOE_VSA13,PEOE_VSA14,PEOE_VSA4,PEOE_VSA6,PEOE_VSA8,SlogP_VSA4,SlogP_VSA8,EState_VSA6,EState_VSA7,VSA_EState9,NumAliphaticCarbocycles,fr_ArN,fr_Imine,fr_alkyl_halide,fr_allylic_oxid,fr_unbrch_alkane,Drug_class,ZOI_drug (mm),ZOI_NP (mm),ZOI_Drug_NP (mm)
654,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Candida albicans,Clotrimazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,48.0,37,2,mouth,6.691467152,-0.585949074,0.454544985,35.49569183,3.206300113,2.153583648,0.0,0.0,0.0,90.46371178,22.97977195,0.0,0.0,6.196843572,42.85599899,0.0,0,0,0,0,0,0,Triphenyl compounds,15.30949952,15.613403,10.0
655,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Escherichia coli,Amikacin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,12.57843074,-1.755830655,0.113063794,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,Organooxygen compounds,15.5,15.027376,20.5
656,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Staphylococcus aureus,Cephalothin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,2,skin,12.42769109,-1.255403586,0.534480611,32.1666803,3.090277447,1.691538027,5.907179729,11.93861058,0.0,6.066367068,23.12684253,0.0,0.0,0.0,17.51279691,0.0,0,0,0,0,0,0,Lactams,15.5,15.114973,20.0
657,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Cryptococcus neoformans,Clotrimazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Eukaryota,Cryptococcus neoformans,pathogenic,f,24.0,30,2,soil,6.691467152,-0.585949074,0.454544985,35.49569183,3.206300113,2.153583648,0.0,0.0,0.0,90.46371178,22.97977195,0.0,0.0,6.196843572,42.85599899,0.0,0,0,0,0,0,0,Triphenyl compounds,15.5,15.194009,20.0
658,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Cryptococcus neoformans,Ketoconazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Eukaryota,Cryptococcus neoformans,pathogenic,f,24.0,30,2,soil,11.5533428,-1.081078001,0.455414497,35.49683712,3.536629511,1.217537201,0.0,0.0,0.0,29.26824685,61.76992105,0.0,0.0,31.58063498,45.99568829,0.0,0,0,0,0,0,0,Diazinanes,15.5,15.194009,27.0
659,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Pseudomonas aeruginosa,Gentamycin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,2,soil,11.12947795,-1.291217054,0.05709488,16.73785432,0.797905866,2.03e-07,0.0,0.0,0.0,0.0,54.87948304,0.0,0.0,41.91422755,20.89514638,6.737334779,3,0,0,0,0,0,Aminoglycoside ,15.5,15.30539,28.0
660,ZnO,green_synthesis from Cassia auriculata Leaf Extract,100.0,5000.0,68.64,spherical,disc_diffusion,Candida albicans,Nystatin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,48.0,37,2,mouth,12.62093314,-2.353446113,0.175292075,16.7056532,3.214935172,1.83730515,0.0,11.93861058,0.0,86.75971568,31.09827696,17.75371814,0.0,38.15155483,49.45587795,0.0,0,0,0,0,10,0,NC,15.5,15.613403,17.0
661,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Pseudomonas aeruginosa,Amikacin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,2,soil,12.57843074,-1.755830655,0.113063794,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,Organooxygen compounds,16.0,15.30539,22.5
662,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Candida albicans,Ketoconazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,48.0,37,2,mouth,11.5533428,-1.081078001,0.455414497,35.49683712,3.536629511,1.217537201,0.0,0.0,0.0,29.26824685,61.76992105,0.0,0.0,31.58063498,45.99568829,0.0,0,0,0,0,0,0,Diazinanes,16.0,15.613403,18.5
663,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Escherichia coli,Tetracycline,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,13.31369504,-2.745033659,0.336110462,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,0,0,Tetracyclines,16.5,15.027376,20.0
664,ZnO,green_synthesis using Ulva fasciata ,10.0,10000.0,187.0,spherical,disc_diffusion,Salmonella enterica,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,37,2,food,11.12947795,-1.286897326,0.18159831,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,0,0,Aminoglycoside ,17.0,14.300079,12.0
665,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Escherichia coli,Gentamycin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,11.12947795,-1.291217054,0.05709488,16.73785432,0.797905866,2.03e-07,0.0,0.0,0.0,0.0,54.87948304,0.0,0.0,41.91422755,20.89514638,6.737334779,3,0,0,0,0,0,Aminoglycoside ,17.0,15.027376,19.5
666,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Staphylococcus aureus,Ampicillin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,2,skin,12.33417297,-1.033228263,0.674878289,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,0,0,Organoheterocyclic compounds,17.0,15.114973,17.0
667,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Pseudomonas aeruginosa,Ampicillin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,2,soil,12.33417297,-1.033228263,0.674878289,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,0,0,Organoheterocyclic compounds,17.0,15.30539,12.0
668,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Candida albicans,Fluconazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,48.0,37,2,mouth,14.11247496,-1.69525463,0.751515975,19.14546234,3.116209505,2.006201264,0.0,0.0,10.19736362,6.066367068,11.62981856,11.63444168,0.0,0.0,0.0,0.0,0,0,0,0,0,0,Benzene and substituted derivatives,17.0,15.613403,18.5
669,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Klebsiella pneumoniae,Gentamycin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,2,respiratory tract,11.12947795,-1.291217054,0.05709488,16.73785432,0.797905866,2.03e-07,0.0,0.0,0.0,0.0,54.87948304,0.0,0.0,41.91422755,20.89514638,6.737334779,3,0,0,0,0,0,Aminoglycoside ,17.5,13.646258,28.0
670,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Cryptococcus neoformans,Itraconazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Eukaryota,Cryptococcus neoformans,pathogenic,f,24.0,30,2,soil,12.80151582,-1.158501335,0.174394288,35.49683849,3.884754612,0.92529827,0.0,5.689743398,10.19736362,36.19198405,48.13988298,0.0,5.687386275,34.03627687,44.17930974,0.0,0,0,0,0,0,0,Diazinanes,18.0,15.194009,18.5
671,ZnO,green_synthesis using Ulva fasciata ,1.0,10000.0,187.0,spherical,disc_diffusion,Escherichia coli,Oxacillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,12.92740662,-1.042250547,0.752450923,32.16690652,3.152643183,1.577295151,5.907179729,5.969305288,0.0,35.4884986,10.31047394,6.9237372,11.25737949,20.7712116,30.33183534,0.0,0,0,0,0,0,0,Carboxylic acids and derivatives,19.0,16.457924,33.0
672,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Escherichia coli,Ampicillin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,12.33417297,-1.033228263,0.674878289,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,0,0,Organoheterocyclic compounds,19.5,15.027376,16.5
673,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Candida glabrata,Itraconazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,Eukaryota,Nakaseomyces glabratus,opportunistic pathogen,f,24.0,37,2,blood,12.80151582,-1.158501335,0.174394288,35.49683849,3.884754612,0.92529827,0.0,5.689743398,10.19736362,36.19198405,48.13988298,0.0,5.687386275,34.03627687,44.17930974,0.0,0,0,0,0,0,0,Diazinanes,19.5,15.597263,15.0
674,ZnO,green_synthesis using Ulva fasciata ,30.0,10000.0,187.0,spherical,disc_diffusion,Salmonella enterica,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,37,2,food,13.31369504,-2.745033659,0.336110462,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,0,0,Tetracyclines,20.0,14.300079,13.0
675,ZnO,green_synthesis using Ulva fasciata ,15.0,10000.0,187.0,spherical,disc_diffusion,Salmonella enterica,Azithromycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,37,2,food,14.19764617,-1.79881469,0.238475441,16.7136456,3.054242615,2.174897674,0.0,5.969305288,0.0,20.7712116,38.07696327,17.75371814,0.0,41.5424232,51.71404701,7.118818455,0,0,0,0,0,0,Organooxygen compounds,20.0,14.300079,14.0
676,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Pseudomonas aeruginosa,Tetracycline,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,2,soil,13.31369504,-2.745033659,0.336110462,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,0,0,Tetracyclines,20.0,15.30539,22.0
677,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Bacillus cereus,Tetracycline,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus,pathogenic,p,4.0,30,2,food,13.31369504,-2.745033659,0.336110462,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,0,0,Tetracyclines,20.5,16.89875,38.0
678,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Bacillus subtilis,Cephalothin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,0.16,30,1,soil,12.42769109,-1.255403586,0.534480611,32.1666803,3.090277447,1.691538027,5.907179729,11.93861058,0.0,6.066367068,23.12684253,0.0,0.0,0.0,17.51279691,0.0,0,0,0,0,0,0,Lactams,20.5,17.218225,22.0
679,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Klebsiella pneumoniae,Amoxycillin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,2,respiratory tract,12.3475389,-1.056554474,0.553031528,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,0,0,Lactams,22.0,13.646258,9.0
680,ZnO,green_synthesis using Ulva fasciata ,20.0,10000.0,187.0,spherical,disc_diffusion,Salmonella enterica,Ampicillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,37,2,food,12.33417297,-1.033228263,0.674878289,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,0,0,Organoheterocyclic compounds,22.0,14.300079,12.0
681,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Salmonella typhimurium,Cefpirome,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,6.0,37,2,meat,13.013758,-1.406309312,0.205503646,32.16668103,3.49471598,1.361543008,11.81435946,0.0,4.567099648,5.155712727,34.75666109,0.0,0.0,5.38006277,12.26321064,1.286528462,1,1,0,0,0,0,Lactams,22.0,15.0989685,14.5
682,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Salmonella typhimurium,Cephalothin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,6.0,37,2,meat,12.42769109,-1.255403586,0.534480611,32.1666803,3.090277447,1.691538027,5.907179729,11.93861058,0.0,6.066367068,23.12684253,0.0,0.0,0.0,17.51279691,0.0,0,0,0,0,0,0,Lactams,22.5,15.0989685,19.0
683,ZnO,green_synthesis from Cassia auriculata Leaf Extract,100.0,5000.0,68.64,spherical,disc_diffusion,Cryptococcus neoformans,Nystatin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Eukaryota,Cryptococcus neoformans,pathogenic,f,24.0,30,2,soil,12.62093314,-2.353446113,0.175292075,16.7056532,3.214935172,1.83730515,0.0,11.93861058,0.0,86.75971568,31.09827696,17.75371814,0.0,38.15155483,49.45587795,0.0,0,0,0,0,10,0,NC,22.5,15.194009,21.0
684,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Salmonella typhimurium,Gentamycin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,6.0,37,2,meat,11.12947795,-1.291217054,0.05709488,16.73785432,0.797905866,2.03e-07,0.0,0.0,0.0,0.0,54.87948304,0.0,0.0,41.91422755,20.89514638,6.737334779,3,0,0,0,0,0,Aminoglycoside ,23.0,15.0989685,20.5
685,ZnO,green_synthesis using Ulva fasciata ,30.0,10000.0,187.0,spherical,disc_diffusion,Escherichia coli,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,13.31369504,-2.745033659,0.336110462,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,0,0,Tetracyclines,23.0,16.457924,30.0
686,ZnO,green_synthesis from Cassia auriculata Leaf Extract,10.0,5000.0,68.64,spherical,disc_diffusion,Salmonella typhimurium,Amoxycillin,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,6.0,37,2,meat,12.3475389,-1.056554474,0.553031528,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,0,0,Lactams,24.0,15.0989685,16.0
687,ZnO,green_synthesis using Ulva fasciata ,20.0,10000.0,187.0,spherical,disc_diffusion,Staphylococcus aureus,Ampicillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,2,skin,12.33417297,-1.033228263,0.674878289,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,0,0,Organoheterocyclic compounds,25.0,14.016779,19.0
688,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Salmonella typhimurium,Tetracycline,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,6.0,37,2,meat,13.31369504,-2.745033659,0.336110462,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,0,0,Tetracyclines,25.0,15.0989685,27.0
689,ZnO,green_synthesis from Cassia auriculata Leaf Extract,30.0,5000.0,68.64,spherical,disc_diffusion,Candida glabrata,Ketoconazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,24,8,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,Eukaryota,Nakaseomyces glabratus,opportunistic pathogen,f,24.0,37,2,blood,11.5533428,-1.081078001,0.455414497,35.49683712,3.536629511,1.217537201,0.0,0.0,0.0,29.26824685,61.76992105,0.0,0.0,31.58063498,45.99568829,0.0,0,0,0,0,0,0,Diazinanes,26.0,15.597263,21.0
690,ZnO,green_synthesis using Ulva fasciata ,10.0,10000.0,187.0,spherical,disc_diffusion,Staphylococcus aureus,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,2,skin,11.12947795,-1.286897326,0.18159831,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,0,0,Aminoglycoside ,27.0,14.016779,27.0
691,ZnO,green_synthesis using Ulva fasciata ,15.0,10000.0,187.0,spherical,disc_diffusion,Staphylococcus aureus,Azithromycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,2,skin,14.19764617,-1.79881469,0.238475441,16.7136456,3.054242615,2.174897674,0.0,5.969305288,0.0,20.7712116,38.07696327,17.75371814,0.0,41.5424232,51.71404701,7.118818455,0,0,0,0,0,0,Organooxygen compounds,27.0,14.016779,30.0
692,ZnO,green_synthesis using Ulva fasciata ,30.0,10000.0,187.0,spherical,disc_diffusion,Salmonella enterica,Chloramphenicol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,37,2,food,11.30478637,-1.325823356,0.409070928,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,0,2,0,0,Benzene derivatives,27.0,14.300079,14.0
693,ZnO,green_synthesis using Ulva fasciata ,30.0,10000.0,187.0,spherical,disc_diffusion,Escherichia coli,Chloramphenicol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,11.30478637,-1.325823356,0.409070928,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,0,2,0,0,Benzene derivatives,27.0,16.457924,27.0
694,ZnO,green_synthesis using Ulva fasciata ,15.0,10000.0,187.0,spherical,disc_diffusion,Escherichia coli,Azithromycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,24,8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,2,urine,14.19764617,-1.79881469,0.238475441,16.7136456,3.054242615,2.174897674,0.0,5.969305288,0.0,20.7712116,38.07696327,17.75371814,0.0,41.5424232,51.71404701,7.118818455,0,0,0,0,0,0,Organooxygen compounds,27.0,16.457924,35.0
