,NP,NP_Synthesis,Drug,Drug_class,Drug_dose (μg/disk),NP_concentration (μg/ml),NP size_avg (nm),shape,method,Bacteria,Drug,reference,amw,lipinskiHBA,chi4v,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"avg_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,AvgIpc,BalabanJ,PEOE_VSA13,PEOE_VSA14,PEOE_VSA4,PEOE_VSA6,PEOE_VSA8,SlogP_VSA4,SlogP_VSA8,EState_VSA6,EState_VSA7,VSA_EState9,NumAliphaticCarbocycles,fr_ArN,fr_alkyl_halide,fr_allylic_oxid,ZOI_NP (mm),ZOI_drug (mm),ZOI_Drug_NP (mm)
596,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Gentamycin,Aminoglycoside ,10.0,5000.0,68.64,spherical,disc_diffusion,Klebsiella pneumoniae,Gentamycin,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,11.12947795,-1.291217054,51.03125,1390.728,16.73785432,0.797905866,2.03e-07,0.0,0.0,0.0,0.0,54.87948304,0.0,0.0,41.91422755,20.89514638,6.737334779,3,0,0,0,14.75086951,17.5,28.0
597,Ag,green_synthesis by Klebsiella pneumoniae,Carbenicillin,Carboxylic acids and derivatives,100.0,10.0,22.5,spherical,disc_diffusion,Staphylococcus aureus,Carbenicillin,https://www.sciencedirect.com/science/article/abs/pii/S1549963407000469,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.51094451,-1.437283373,27.23076923,378.406,32.16690639,2.815383921,1.778325532,0.0,11.93861058,0.0,30.33183534,4.747022453,0.0,0.0,32.0465756,0.0,0.0,0,0,0,0,14.98415611,28.0,28.0
598,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Gentamycin,Aminoglycoside ,10.0,5000.0,68.64,spherical,disc_diffusion,Pseudomonas aeruginosa,Gentamycin,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,11.12947795,-1.291217054,51.03125,1390.728,16.73785432,0.797905866,2.03e-07,0.0,0.0,0.0,0.0,54.87948304,0.0,0.0,41.91422755,20.89514638,6.737334779,3,0,0,0,16.98949269,15.5,28.0
599,Ag,green_synthesis from fungus  Phytophthora infestans,Tetracycline,Tetracyclines,1.25,5.0,60.0,spherical,disc_diffusion,Staphylococcus aureus,Tetracycline,https://www.nature.com/articles/srep29982,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,17.0,18.0,28.0
600,TiO2,purchased from MK impex corp,Amikacin,Organooxygen compounds,10.0,500.0,100.0,spherical,disc_diffusion,Staphylococcus aureus,Amikacin,https://revistabionatura.com/2023.08.01.34.html,79.865,2,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,19.43195498,24.0,28.0
601,TiO2,purchased from MK impex corp,Amikacin,Organooxygen compounds,10.0,500.0,100.0,spherical,disc_diffusion,Staphylococcus aureus,Amikacin,https://revistabionatura.com/2023.08.01.34.html,79.865,2,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,19.43195498,26.0,28.0
602,Ag,green_synthesis using Ulva fasciata ,Gentamicin,Aminoglycoside ,10.0,170.0,15.0,spherical,disc_diffusion,Salmonella enterica,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,42.0,37,food,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,19.82676426,17.0,28.0
603,Ag,green_synthesis from fungus  Phytophthora infestans,Cefazolin,Lactams,0.3125,2.5,60.0,spherical,disc_diffusion,Escherichia coli,Cefazolin,https://www.nature.com/articles/srep29982,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.59807743,-1.160962284,21.0,454.519,32.19471231,3.345806278,1.437412095,5.907179729,5.969305288,0.0,23.09867083,11.50570721,6.9237372,0.0,0.0,6.9237372,0.0,0,0,0,0,20.0,22.0,28.0
604,Ag,green_synthesis using Ulva fasciata ,Gentamicin,Aminoglycoside ,10.0,170.0,15.0,spherical,disc_diffusion,Escherichia coli,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,24.12244825,31.0,28.0
605,Ag,green_synthesis using Ulva fasciata ,Gentamicin,Aminoglycoside ,10.0,170.0,15.0,spherical,disc_diffusion,Staphylococcus aureus,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,26.64041118,27.0,28.0
606,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Organoheterocyclic compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Escherichia coli,Ampicillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,32.16690623,2.80395312,1.711293316,0.0,5.969305288,0.0,30.33183534,4.747022453,0.0,0.0,38.11294267,6.066367068,0.0,0,0,0,0,10.10049904,29.0,29.0
607,Ag,green_synthesis using Acinetobacter calcoaceticus,Ceftazidime,Lactams,30.0,15.0,10.0,spherical,disc_diffusion,Pseudomonas aeruginosa,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,11.67010682,31.0,29.0
608,Ag,green_synthesis from fungus  Phytophthora infestans,Cefazolin,Lactams,0.625,5.0,60.0,spherical,disc_diffusion,Staphylococcus aureus,Cefazolin,https://www.nature.com/articles/srep29982,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.59807743,-1.160962284,21.0,454.519,32.19471231,3.345806278,1.437412095,5.907179729,5.969305288,0.0,23.09867083,11.50570721,6.9237372,0.0,0.0,6.9237372,0.0,0,0,0,0,13.0,25.0,29.0
609,TiO2,chemical_synthesis by two step sol-gel preparation,Rifampicin,Macrolactams,15.0,20.0,20.0,irregular,disc_diffusion,Staphylococcus aureus,Rifampicin,https://www.scirp.org/journal/paperinformation?paperid=3005,79.865,2,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,14.42562962,-2.042566018,32.06779661,822.953,16.70616735,3.461567498,1.703590875,11.69042468,11.75641644,5.101407526,45.92300912,87.33070199,30.59536138,10.77244843,44.85590154,7.047671983,3.420644351,0,0,0,2,13.25560572,25.0,29.0
610,Ag,green_synthesis by Klebsiella pneumoniae,Cefixime,Lactams,5.0,10.0,22.5,spherical,disc_diffusion,Staphylococcus aureus,Cefixime,https://www.sciencedirect.com/science/article/abs/pii/S1549963407000469,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.71779998,-1.300251749,20.86666667,453.458,32.16668067,3.128295926,1.793850471,11.81435946,11.93861058,0.0,17.81066852,11.13291638,0.0,0.0,0.0,0.0,0.0,0,1,0,1,14.98415611,29.0,29.0
611,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Chloramphenicol,Benzene derivatives,30.0,5000.0,68.64,spherical,disc_diffusion,Bacillus cereus,Chloramphenicol,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus,pathogenic,p,10.0,30,food,11.30478637,-1.325823356,13.85,323.132,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,2,0,14.88143822,34.5,29.5
612,Ag,green_synthesis using Acinetobacter calcoaceticus,Ceftriaxone,Lactams,30.0,15.0,10.0,spherical,disc_diffusion,Salmonella typhimurium,Ceftriaxone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,39.0,37,meat,12.91680492,-1.306214252,19.55555556,554.592,32.16802576,3.266455922,1.507133729,17.6943478,11.52857218,4.983978521,16.91759768,23.93344197,0.0,0.0,0.0,0.0,2.723496797,0,1,0,0,6.859416529,32.0,30.0
613,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycoside ,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria,Vibrio parahaemolyticus,pathogenic,n,16.0,30,water,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,6.925948109,30.0,30.0
614,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,Streptomycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria,Vibrio parahaemolyticus,pathogenic,n,16.0,30,water,12.06698364,-2.383546555,47.425,581.58,16.76083165,3.130220139,1.964431069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417915666,1,0,0,0,6.925948109,30.0,30.0
615,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Faropenem,Carboxylic acids and derivatives,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,Faropenem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria,Vibrio parahaemolyticus,pathogenic,n,16.0,30,water,11.97425217,-1.09917328,35.36842105,285.321,32.16671152,2.916462868,1.912371889,0.0,5.969305288,0.0,11.76188495,11.51201848,5.917906046,0.0,6.9237372,0.0,0.0,0,0,0,0,6.925948109,30.0,30.0
616,Ag,green_synthesis using Acinetobacter calcoaceticus,Ceftazidime,Lactams,30.0,15.0,10.0,spherical,disc_diffusion,Klebsiella aerogenes,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,7.013891069,30.0,30.0
617,Ag,green_synthesis using Acinetobacter calcoaceticus,Tetracycline,Tetracyclines,30.0,15.0,10.0,spherical,disc_diffusion,Klebsiella aerogenes,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,7.013891069,30.0,30.0
618,Ag,green_synthesis using Acinetobacter calcoaceticus,Ciprofloxacin,Quinolines,30.0,15.0,10.0,spherical,disc_diffusion,Klebsiella aerogenes,Ciprofloxacin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,14.60768519,-1.27510223,18.125,331.347,19.14221558,3.403898859,1.948598125,0.0,5.969305288,0.0,0.0,43.80393424,5.817220841,10.90292493,6.066367068,9.467009379,0.0,1,0,0,0,7.013891069,32.0,30.0
619,Ag,green_synthesis using Acinetobacter calcoaceticus,Trimethoprim,phenol ethers,30.0,15.0,10.0,spherical,disc_diffusion,Klebsiella aerogenes,Trimethoprim,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,5.848108466,0.15383521,10.23809524,290.323,16.52993347,2.485378414,2.397562137,0.0,0.0,4.983978521,0.0,18.18111669,0.0,0.0,27.5262362,12.13273414,4.703740547,0,2,0,0,7.013891069,32.0,30.0
620,Ag,green_synthesis using Acinetobacter calcoaceticus,Chloramphenicol,Benzene derivatives,30.0,15.0,10.0,spherical,disc_diffusion,Shigella sonnei,Chloramphenicol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,11.30478637,-1.325823356,13.85,323.132,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,2,0,7.259130064,23.0,30.0
621,Ag,green_synthesis using Acinetobacter calcoaceticus,Trimethoprim,phenol ethers,30.0,15.0,10.0,spherical,disc_diffusion,Shigella sonnei,Trimethoprim,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,5.848108466,0.15383521,10.23809524,290.323,16.52993347,2.485378414,2.397562137,0.0,0.0,4.983978521,0.0,18.18111669,0.0,0.0,27.5262362,12.13273414,4.703740547,0,2,0,0,7.259130064,30.0,30.0
622,Ag,green_synthesis from fungus  Phytophthora infestans,Cefazolin,Lactams,0.625,2.5,60.0,spherical,disc_diffusion,Pseudomonas aeruginosa,Cefazolin,https://www.nature.com/articles/srep29982,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.59807743,-1.160962284,21.0,454.519,32.19471231,3.345806278,1.437412095,5.907179729,5.969305288,0.0,23.09867083,11.50570721,6.9237372,0.0,0.0,6.9237372,0.0,0,0,0,0,12.0,23.0,30.0
623,Au,chem_synthesis using hydrogen tetrachloroaureate,Ciprofloxacin,Quinolines,5.0,8.0,16.5,spherical,disc_diffusion,Salmonella typhimurium,Ciprofloxacin,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,196.967,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,39.0,37,meat,14.60768519,-1.27510223,18.125,331.347,19.14221558,3.403898859,1.948598125,0.0,5.969305288,0.0,0.0,43.80393424,5.817220841,10.90292493,6.066367068,9.467009379,0.0,1,0,0,0,12.0,26.0,30.0
624,ZnO,green_synthesis using Ulva fasciata ,Azithromycin,Organooxygen compounds,15.0,10000.0,187.0,spherical,disc_diffusion,Staphylococcus aureus,Azithromycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,81.389,1,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,14.19764617,-1.79881469,49.61538462,748.996,16.7136456,3.054242615,2.174897674,0.0,5.969305288,0.0,20.7712116,38.07696327,17.75371814,0.0,41.5424232,51.71404701,7.118818455,0,0,0,0,13.83962117,27.0,30.0
625,Ag,green_synthesis from fungus  Phytophthora infestans,Vancomycin,carboxylic acids,0.3125,2.5,60.0,spherical,disc_diffusion,Pseudomonas aeruginosa,Vancomycin,https://www.nature.com/articles/srep29982,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,16.01721414,-2.345197559,29.43564356,1449.271,35.49679308,0.775398175,1.239428306,0.0,5.969305288,0.0,55.24845539,34.71646842,5.917906046,11.12690298,0.0,13.8474744,1.472308693,0,0,0,0,14.0,24.0,30.0
626,TiO2,purchased from MK impex corp,Amikacin,Organooxygen compounds,10.0,1000.0,100.0,spherical,disc_diffusion,Pseudomonas aeruginosa,Amikacin,https://revistabionatura.com/2023.08.01.34.html,79.865,2,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,17.40161508,30.0,30.0
627,ZnO,green_synthesis using Ulva fasciata ,Tetracycline,Tetracyclines,30.0,10000.0,187.0,spherical,disc_diffusion,Escherichia coli,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,81.389,1,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,17.76572473,23.0,30.0
628,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Neisseria mucosa,Nitrofurantoin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Bacteria,Neisseria mucosa,opportunistic pathogen,n,36.0,30,sputum,11.06077649,-0.691042953,15.64705882,238.159,16.64845383,2.822017561,2.070287586,0.0,11.91529671,5.101407526,0.0,0.0,10.11431827,0.0,0.0,5.316788604,0.0,0,0,0,0,13.87667487,8.0,31.0
629,Ag,green_synthesis from fungus  Phytophthora infestans,Vancomycin,carboxylic acids,0.625,5.0,60.0,spherical,disc_diffusion,Staphylococcus aureus,Vancomycin,https://www.nature.com/articles/srep29982,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,16.01721414,-2.345197559,29.43564356,1449.271,35.49679308,0.775398175,1.239428306,0.0,5.969305288,0.0,55.24845539,34.71646842,5.917906046,11.12690298,0.0,13.8474744,1.472308693,0,0,0,0,14.0,21.0,31.0
630,Ag,green_synthesis from fungus  Phytophthora infestans,Gentamicin,Aminoglycoside ,0.625,2.5,60.0,spherical,disc_diffusion,Pseudomonas aeruginosa,Gentamicin,https://www.nature.com/articles/srep29982,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,14.0,21.0,31.0
631,Au,green_synthesis using Pleurotus ostreatus,Amoxicillin,Lactams,25.0,25.0,20.0,spherical,disc_diffusion,Staphylococcus aureus,Amoxicillin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,15.42537987,17.0,31.25
632,Ag,green_synthesis using Acinetobacter calcoaceticus,Ceftazidime,Lactams,30.0,15.0,10.0,spherical,disc_diffusion,Salmonella typhimurium,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,39.0,37,meat,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,6.859416529,33.0,32.0
633,Ag,green_synthesis using Acinetobacter calcoaceticus,Chloramphenicol,Benzene derivatives,30.0,15.0,10.0,spherical,disc_diffusion,Klebsiella aerogenes,Chloramphenicol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,11.30478637,-1.325823356,13.85,323.132,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,2,0,7.013891069,34.0,32.0
634,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,Streptomycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.06698364,-2.383546555,47.425,581.58,16.76083165,3.130220139,1.964431069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417915666,1,0,0,0,7.874260201,24.0,32.0
635,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene derivatives,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Bacillus subtilis,Chloramphenicol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,11.30478637,-1.325823356,13.85,323.132,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,2,0,9.906704849,24.0,32.0
