,NP,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),Valance_electron,amw,lipinskiHBA,NumHBA,chi0v,kappa1,"min_Incub_period, h","growth_temp, C",biosafety_level,reference,ZOI_NP (mm)
1128,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,10.625,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,14.0
1129,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,5.31,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,13.0
1130,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Staphylococcus aureus,24.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Bacteria,pathogenic,p,skin,2.65,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,11.0
1131,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Salmonella enterica,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,food,170.0,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,12.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,20.0
1132,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Salmonella enterica,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,food,85.0,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,12.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,18.0
1133,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Salmonella enterica,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,food,42.5,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,12.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,16.0
1134,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Salmonella enterica,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,food,21.25,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,12.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,14.0
1135,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Salmonella enterica,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,food,10.625,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,12.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,12.0
1136,Ag,chemical_synthesis using AgNO3,spherical,disk_diffusion,Salmonella enterica,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,food,5.31,14.0,16.0,11,107.868,0,0,1.78376517,1.74025974,12.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,11.0
1137,Ag,green_synthesis from fungus  Aspergillus flavus,spherical,disc_diffusion,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,100.0,5.0,30.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IJN.S49284#,14.0
1138,Ag,green_synthesis from fungus  Aspergillus flavus,spherical,disc_diffusion,Acinetobacter baumannii,24.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria,pathogenic,n,urine,100.0,5.0,30.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.tandfonline.com/doi/full/10.2147/IJN.S49284#,15.0
1139,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,24.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria,pathogenic,n,urine,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,13.0
1140,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,24.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria,pathogenic,n,urine,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1141,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,24.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria,pathogenic,n,urine,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,11.0
1142,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,24.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria,pathogenic,n,urine,100.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.0
1143,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,24.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria,pathogenic,n,urine,50.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,8.0
1147,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Enterobacter cloacae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,water,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,12.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1148,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Enterobacter cloacae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,water,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,12.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.0
1149,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Enterobacter cloacae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,water,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,12.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,8.0
1155,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,48.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,18.0
1156,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,48.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,15.0
1157,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,48.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,14.0
1158,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,100.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,48.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,13.0
1159,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,50.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,48.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1160,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,30.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,48.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.0
1161,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,20.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,48.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,9.0
1163,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Haemophilus influenzae,24.0,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bacteria,pathogenic,n,respiratory tract,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1164,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Haemophilus influenzae,24.0,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bacteria,pathogenic,n,respiratory tract,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,11.0
1165,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Haemophilus influenzae,24.0,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bacteria,pathogenic,n,respiratory tract,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,9.0
1166,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Haemophilus influenzae,24.0,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bacteria,pathogenic,n,respiratory tract,100.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,8.0
1171,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,16.0
1172,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,15.0
1173,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,14.0
1174,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,100.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1175,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,50.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,11.0
1176,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,30.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,9.0
1177,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Klebsiella pneumoniae,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,opportunistic pathogen,n,respiratory tract,20.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,8.0
1179,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,21.0
1180,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,20.0
1181,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,18.0
1182,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,100.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,16.0
1183,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,50.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,15.0
1184,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,30.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,14.0
1185,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,20.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1186,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Neisseria mucosa,24.0,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria,opportunistic pathogen,n,sputum,10.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.0
1195,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.0
1196,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,9.0
1197,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,24.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria,opportunistic pathogen,n,soil,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,24.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,8.0
1203,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Salmonella typhi,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,blood,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,168.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1204,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Salmonella typhi,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,blood,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,168.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,11.0
1205,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Salmonella typhi,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,blood,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,168.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.0
1206,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Salmonella typhi,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,blood,100.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,168.0,37.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,9.0
1211,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Serratia odorifera,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Bacteria,opportunistic pathogen,n,soil,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,0.0,30.0,1.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,10.0
1212,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Serratia odorifera,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Bacteria,opportunistic pathogen,n,soil,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,0.0,30.0,1.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,9.0
1213,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Serratia odorifera,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Bacteria,opportunistic pathogen,n,soil,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,0.0,30.0,1.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,8.0
1219,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,24.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Bacteria,pathogenic,n,water,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,8.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,12.0
1220,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,24.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Bacteria,pathogenic,n,water,500.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,8.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,11.0
1221,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,24.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Bacteria,pathogenic,n,water,300.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,8.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,9.0
1222,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,24.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Bacteria,pathogenic,n,water,100.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,8.0,30.0,2.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,8.0
1227,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,nanorods and triangles,disc_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,1000.0,8.0,20.0,11,107.868,0,0,1.78376517,1.74025974,0.16,30.0,1.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,17.0
