,NP,NP_Synthesis,NP size_avg (nm),shape,method,Bacteria,Drug,reference,time (hr),MDR,amw,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,PEOE_VSA11,PEOE_VSA13,PEOE_VSA4,PEOE_VSA8,SMR_VSA2,SMR_VSA7,SlogP_VSA8,EState_VSA6,EState_VSA7,fr_alkyl_halide,fr_allylic_oxid,MIC_NP_log,Drug_class,MIC_drug_log,MIC_drug_NP_log
365,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Proteus mirabilis,Imipenem,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,24.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,0.0,23.62356815,5.409283606,10.60217583,0.0,6.9237372,0.0,0,0,3.311987865,Lactams,2.302585092994046,3.7376696182833684
366,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Proteus mirabilis,Meropenem,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,24.0,37,urine,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,0.0,36.71308096,0.0,10.60217583,0.0,25.9189909,6.9237372,0,0,3.311987865,Lactams,2.302585092994046,3.091042453358316
367,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Acinetobacter baumannii,Imipenem,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,0.0,23.62356815,5.409283606,10.60217583,0.0,6.9237372,0.0,0,0,4.093205971,Lactams,2.995732273553991,3.258096538021482
368,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Acinetobacter baumannii,Imipenem,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,0.0,23.62356815,5.409283606,10.60217583,0.0,6.9237372,0.0,0,0,4.093205971,Lactams,2.302585092994046,3.091042453358316
371,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Escherichia coli,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-1.10702894,Aminoglycoside ,0.0,0.22314355131420976
372,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Pseudomonas aeruginosa,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-1.451824096,Aminoglycoside ,0.6931471805599453,0.22314355131420976
373,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Klebsiella pneumoniae,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.753141521,Aminoglycoside ,0.0,0.22314355131420976
374,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Escherichia coli,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-1.10702894,Aminoglycoside ,4.1588830833596715,0.9162907318741551
375,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Pseudomonas aeruginosa,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-1.451824096,Aminoglycoside ,4.1588830833596715,0.22314355131420976
376,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Klebsiella pneumoniae,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.753141521,Aminoglycoside ,4.1588830833596715,0.22314355131420976
377,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Acinetobacter baumannii,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-2.260690704,Aminoglycoside ,0.0,1.6094379124341003
378,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Staphylococcus aureus,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.961906561,Aminoglycoside ,0.6931471805599453,1.6094379124341003
379,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Staphylococcus epidermidis,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,opportunistic pathogen,p,24.0,37,nose,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,0.506660332,Aminoglycoside ,0.0,3.4011973816621555
380,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Staphylococcus aureus,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.961906561,Aminoglycoside ,4.1588830833596715,3.332204510175204
381,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Streptococcus suis,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria,Streptococcus suis,pathogenic,p,24.0,37,meat,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,1.455229459,Aminoglycoside ,4.1588830833596715,3.332204510175204
382,Au,purchased from Jinke Chemical Co,3.2,spherical,MIC,Enterococcus faecium,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria,Enterococcus faecium,opportunistic pathogen,p,24.0,37,blood,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-1.595508771,Aminoglycoside ,4.1588830833596715,2.995732273553991
383,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Escherichia coli,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.038660568,Aminoglycoside ,0.0,3.4011973816621555
384,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Pseudomonas aeruginosa,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.415956239,Aminoglycoside ,2.772588722239781,3.332204510175204
385,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Klebsiella pneumoniae,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,0.298532875,Aminoglycoside ,0.0,3.367295829986474
386,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Escherichia coli,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.038660568,Aminoglycoside ,4.1588830833596715,3.295836866004329
387,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Pseudomonas aeruginosa,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.415956239,Aminoglycoside ,4.1588830833596715,3.6635616461296463
388,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Klebsiella pneumoniae,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,0.298532875,Aminoglycoside ,4.1588830833596715,3.58351893845611
389,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Acinetobacter baumannii,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-1.197391225,Aminoglycoside ,2.0794415416798357,3.6375861597263857
390,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Staphylococcus aureus,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,0.126542874,Aminoglycoside ,2.0794415416798357,2.8903717578961645
391,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Staphylococcus epidermidis,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,opportunistic pathogen,p,24.0,37,nose,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,1.544345123,Aminoglycoside ,0.0,2.5649493574615367
392,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Staphylococcus aureus,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,0.126542874,Aminoglycoside ,4.1588830833596715,2.3978952727983707
393,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Streptococcus suis,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria,Streptococcus suis,pathogenic,p,24.0,37,meat,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,2.19206771,Aminoglycoside ,4.1588830833596715,2.4849066497880004
394,Au,purchased from Jinke Chemical Co,3.2,spherical,MBC,Enterococcus faecium,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria,Enterococcus faecium,opportunistic pathogen,p,24.0,37,blood,11.12947795,-1.291217054,51.03125,1390.728,37.74016038,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,-0.466773028,Aminoglycoside ,4.1588830833596715,2.5649493574615367
395,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Escherichia coli,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.660543892,Quinolines,-1.3862943611198906,3.367295829986474
396,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Pseudomonas aeruginosa,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.186361195,Quinolines,0.6931471805599453,3.295836866004329
397,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Klebsiella pneumoniae,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.877760646,Quinolines,-1.3862943611198906,3.295836866004329
398,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Escherichia coli,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.660543892,Quinolines,3.4657359027997265,2.833213344056216
399,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Pseudomonas aeruginosa,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.186361195,Quinolines,3.4657359027997265,3.4011973816621555
400,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Klebsiella pneumoniae,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.877760646,Quinolines,3.4657359027997265,3.295836866004329
401,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Acinetobacter baumannii,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,-0.726303601,Quinolines,-0.6931471805599453,3.332204510175204
402,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Staphylococcus aureus,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.566558044,Quinolines,-1.3862943611198906,3.2188758248682006
403,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Staphylococcus epidermidis,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,opportunistic pathogen,p,24.0,37,nose,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,1.834892063,Quinolines,-1.3862943611198906,3.6109179126442243
404,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Staphylococcus aureus,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,0.566558044,Quinolines,4.1588830833596715,3.5553480614894135
405,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Streptococcus suis,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria,Streptococcus suis,pathogenic,p,24.0,37,meat,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,2.734900931,Quinolines,4.1588830833596715,3.58351893845611
406,Au,purchased from Jinke Chemical Co,2.0,spherical,MIC,Enterococcus faecium,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria,Enterococcus faecium,opportunistic pathogen,p,24.0,37,blood,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,-0.087875616,Quinolines,4.1588830833596715,2.8903717578961645
407,Au,purchased from Jinke Chemical Co,2.0,spherical,MBC,Escherichia coli,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,1.701385195,Quinolines,-0.6931471805599453,2.4849066497880004
408,Au,purchased from Jinke Chemical Co,2.0,spherical,MBC,Pseudomonas aeruginosa,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,1.194701983,Quinolines,0.0,2.3978952727983707
409,Au,purchased from Jinke Chemical Co,2.0,spherical,MBC,Klebsiella pneumoniae,Levofloxacin,https://pubs.acs.org/doi/full/10.1021/ja4058635,24,0,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,14.98365316,-1.315329409,20.26923077,361.373,11.56673267,0.0,0.0,32.3758692,0.0,33.86721055,10.90292493,4.567099648,18.87131891,0,0,1.901907973,Quinolines,-0.6931471805599453,2.3978952727983707
