,NP,NP_Synthesis,NP size_min (nm),NP size_max (nm),NP size_avg (nm),shape,method,Bacteria,MIC_NP (μg/ml),reference,time (hr),MDR,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from
913,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Salmonella enterica,0.0,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,42.0,72.0,37.0,2.0,food
914,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Salmonella enterica,0.0,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,42.0,72.0,37.0,2.0,food
915,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Salmonella enterica,0.0,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,42.0,72.0,37.0,2.0,food
916,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Salmonella enterica,3.2,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,42.0,72.0,37.0,2.0,food
917,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Salmonella enterica,2.6,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,42.0,72.0,37.0,2.0,food
918,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,11.3,rod-shaped,MIC,Staphylococcus aureus,7.25,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,0.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
919,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.6,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
920,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,8.2,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
921,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,8.8,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
922,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,9.4,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
923,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.25,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,0.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
924,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.3,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
925,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.46,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
926,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.68,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
927,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.9,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
928,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,6.86,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
929,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,5.54,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
930,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,3.98,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
931,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,3.2,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
932,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,5.54,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
933,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,0.0,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
934,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,0.0,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
935,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,0.0,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
936,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,3.98,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
937,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,3.25,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
938,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.41,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,0.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
939,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.9,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
940,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,8.4,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
941,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,9.02,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
942,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,9.6,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
943,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,7.8,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
944,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,8.1,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
945,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,8.3,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
946,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,6.5,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
947,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,4.1,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,2.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
948,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,3.6,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,3.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
949,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,3.3,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,4.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
950,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,4.4,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
951,ZnO,green_synthesis using Acacia arabica leaf extract,16.0,20.0,18.0,rod-shaped,MIC,Staphylococcus aureus,3.2,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,1.0,0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
