,NP,NP_Synthesis,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),NP size_avg (nm),shape,method,Bacteria,ZOI_NP (mm),reference,time (hr),MDR,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from
1041,Co,chemical_synthesis using cobalt sulfate heptahydrate ,100.0,40.0,60.0,50.0,spherical,well_diffusion,Proteus sp.,20.3,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,24.0,1.0,9,58.933,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.68851124,0.0,-0.0025,0.0,1.374368542,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.506493506,1.506493506,0.480852481,4.403929404,0.72440114,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus sp.,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1042,Co,chemical_synthesis using cobalt sulfate heptahydrate ,100.0,40.0,60.0,50.0,spherical,well_diffusion,Staphylococcus aureus,15.8,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,24.0,1.0,9,58.933,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.68851124,0.0,-0.0025,0.0,1.374368542,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.506493506,1.506493506,0.480852481,4.403929404,0.72440114,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
1043,Co,chemical_synthesis using cobalt sulfate heptahydrate ,100.0,40.0,60.0,50.0,spherical,well_diffusion,Escherichia coli,22.2,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,24.0,1.0,9,58.933,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.68851124,0.0,-0.0025,0.0,1.374368542,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.506493506,1.506493506,0.480852481,4.403929404,0.72440114,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
1044,Co,chemical_synthesis using cobalt sulfate heptahydrate ,150.0,40.0,60.0,50.0,spherical,well_diffusion,Proteus sp.,12.26,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,24.0,1.0,9,58.933,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.68851124,0.0,-0.0025,0.0,1.374368542,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.506493506,1.506493506,0.480852481,4.403929404,0.72440114,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus sp.,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1045,Co,chemical_synthesis using cobalt sulfate heptahydrate ,150.0,40.0,60.0,50.0,spherical,well_diffusion,Staphylococcus aureus,13.2,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,24.0,1.0,9,58.933,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.68851124,0.0,-0.0025,0.0,1.374368542,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.506493506,1.506493506,0.480852481,4.403929404,0.72440114,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
1046,Co,chemical_synthesis using cobalt sulfate heptahydrate ,150.0,40.0,60.0,50.0,spherical,well_diffusion,Escherichia coli,15.16,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,24.0,1.0,9,58.933,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.68851124,0.0,-0.0025,0.0,1.374368542,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.506493506,1.506493506,0.480852481,4.403929404,0.72440114,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
1047,Fe3O4,chemical_synthesis,10.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,23.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1048,Fe3O4,chemical_synthesis,5.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,11.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1049,Fe3O4,chemical_synthesis,2.5,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,7.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1050,Fe3O4,chemical_synthesis,10.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,22.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1051,Fe3O4,chemical_synthesis,5.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,15.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1052,Fe3O4,chemical_synthesis,2.5,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,5.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1053,Fe3O4,chemical_synthesis,5.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,17.5,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1054,Fe3O4,chemical_synthesis,2.5,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,11.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1055,Fe3O4,chemical_synthesis,10.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,21.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1056,Fe3O4,chemical_synthesis,5.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,16.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1057,Fe3O4,chemical_synthesis,2.5,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,10.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1058,Fe3O4,chemical_synthesis,10.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,0.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1059,Fe3O4,chemical_synthesis,5.0,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,0.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1060,Fe3O4,chemical_synthesis,2.5,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,0.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1061,Fe3O4,chemical_synthesis,2.5,12.0,20.0,16.0,spherical,disk_diffusion,Pseudomonas aeruginosa,8.0,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,48.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1062,Fe3O4,chemical,2.7,33.0,33.0,33.0,nanorods,disk_diffusion,Bacillus cereus,20.0,https://www.sciencedirect.com/science/article/pii/S0142961218303399,24.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus group,pathogenic,p,4.0,10.0,16.0,30.0,2.0,food
1063,Fe3O4,chemical,5.6,33.0,33.0,33.0,nanorods,disk_diffusion,Escherichia coli,14.0,https://www.sciencedirect.com/science/article/pii/S0142961218303399,24.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
1064,Fe3O4,chemical,6.5,33.0,33.0,33.0,nanorods,disk_diffusion,Klebsiella pneumoniae,12.0,https://www.sciencedirect.com/science/article/pii/S0142961218303399,24.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
1065,Fe3O4,chemical,7.6,33.0,33.0,33.0,nanorods,disk_diffusion,Proteus vulgaris,13.0,https://www.sciencedirect.com/science/article/pii/S0142961218303399,24.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus vulgaris,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,soil
1066,Fe3O4,chemical,3.4,33.0,33.0,33.0,nanorods,disk_diffusion,Staphylococcus aureus,18.0,https://www.sciencedirect.com/science/article/pii/S0142961218303399,24.0,0.0,48,231.531,4,0,2,0,4,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815,60.44,-0.4323,3.1445,6.006207083,2.975595179,0.708333333,0.708333333,0.144587936,2.693653334,0.721687836,0.041666667,0.041666667,0.008505173,0.918441558,10.82035581,15.78324347,19.64994348,24.39718718,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
1067,Ag,chemical_synthesis using AgNO3,20.0,5.0,15.0,10.0,spherical,disk_diffusion,Bacillus cereus,20.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus group,pathogenic,p,4.0,10.0,16.0,30.0,2.0,food
1068,Ag,chemical_synthesis using AgNO3,15.0,5.0,15.0,10.0,spherical,disk_diffusion,Escherichia coli,15.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
1069,Ag,chemical_synthesis using AgNO3,30.0,5.0,15.0,10.0,spherical,disk_diffusion,Klebsiella pneumoniae,30.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
1070,Ag,chemical_synthesis using AgNO3,20.0,5.0,15.0,10.0,spherical,disk_diffusion,Pseudomonas aeruginosa,20.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
1071,Ag,chemical_synthesis using AgNO3,28.0,5.0,15.0,10.0,spherical,disk_diffusion,Staphylococcus aureus,28.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
1072,Ag,chemical_synthesis using AgNO3,25.0,5.0,15.0,10.0,spherical,disk_diffusion,Staphylococcus epidermidis,25.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,opportunistic pathogen,p,24.0,36.0,48.0,37.0,2.0,nose
1073,Ag,chemical_synthesis using AgNO3,18.0,5.0,15.0,10.0,spherical,disk_diffusion,Salmonella enterica,18.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,12.0,42.0,72.0,37.0,2.0,food
1074,Ag,chemical_synthesis using AgNO3,10.0,5.0,15.0,10.0,spherical,disk_diffusion,Bacillus cereus,10.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus group,pathogenic,p,4.0,10.0,16.0,30.0,2.0,food
1075,Ag,chemical_synthesis using AgNO3,12.0,5.0,15.0,10.0,spherical,disk_diffusion,Escherichia coli,12.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
1076,Ag,chemical_synthesis using AgNO3,13.0,5.0,15.0,10.0,spherical,disk_diffusion,Klebsiella pneumoniae,13.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,48.0,72.0,30.0,2.0,respiratory tract
1077,Ag,chemical_synthesis using AgNO3,14.0,5.0,15.0,10.0,spherical,disk_diffusion,Pseudomonas aeruginosa,14.0,https://www.sciencedirect.com/science/article/pii/S0144861716313571,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
